IC,Method,MSE,RMSE,R2
1.2412211783614637,RC(ESN),1.3117703270286085e-05,0.003621837002169767,0.999781412155979
1.8934225881433688,RNN,3.833099253824912e-05,0.006191202834526512,0.99936443567276
1.8934225881433688,Transfer,2.6308747692382894e-05,0.005129205366563411,0.9995637536048889
1.8934225881433688,MAML,0.00017074187053367496,0.013066823276285439,0.9971694350242615
1.8934225881433688,PINN,0.0001591225154697895,0.012614377331830117,0.9973623156547546
1.8934225881433688,Hybrid,5.692970080417581e-05,0.007545177320923333,0.9990562796592712
1.8934225881433688,RC(ESN),2.5519833618464273e-06,0.0015974928362426002,0.999957677304236
1.0931810665187305,RNN,8.967839676188305e-05,0.009469867832334465,0.9985098838806152
1.0931810665187305,Transfer,7.701814320171252e-05,0.008775998131364461,0.9987201690673828
1.0931810665187305,MAML,0.0002184552577091381,0.01478023199104595,0.9963714480400085
1.0931810665187305,PINN,0.0002047588350251317,0.014309396738686496,0.9965991973876953
1.0931810665187305,Hybrid,0.0001054592794389464,0.010269336854877553,0.9982481002807617
1.0931810665187305,RC(ESN),2.246484468166628e-05,0.0047397093456947635,0.9996267205247563
1.96093444524344,RNN,4.694388553616591e-05,0.006851560810221705,0.9992230534553528
1.96093444524344,Transfer,3.420277789700776e-05,0.005848314107245589,0.9994338154792786
1.96093444524344,MAML,0.00017740402836352587,0.013319310356153049,0.9970638155937195
1.96093444524344,PINN,0.00016373180551454425,0.012795772954946655,0.9972901344299316
1.96093444524344,Hybrid,6.2755927501712e-05,0.00792186389063281,0.9989612698554993
1.96093444524344,RC(ESN),1.656036647663952e-06,0.0012868708745107072,0.9999725901449187
1.2866220730628601,RNN,4.3116084270877764e-05,0.006566283901178639,0.9992796778678894
1.2866220730628601,Transfer,3.0726121622137725e-05,0.005543114794241386,0.9994866251945496
1.2866220730628601,MAML,0.00017508752353023738,0.01323206422030355,0.9970751404762268
1.2866220730628601,PINN,0.00015967676881700754,0.012636327346860224,0.9973328113555908
1.2866220730628601,Hybrid,5.994451930746436e-05,0.007742384600849041,0.9989986419677734
1.2866220730628601,RC(ESN),3.3972150677297006e-06,0.0018431535659650556,0.9999432241169596
0.6404196399466289,RNN,6.236065382836387e-05,0.007896876206979812,0.9989668726921082
0.6404196399466289,Transfer,5.072397834737785e-05,0.007122076828241735,0.9991596341133118
0.6404196399466289,MAML,0.00019324356981087476,0.013901207494706162,0.9967978596687317
0.6404196399466289,PINN,0.0001817596348701045,0.01348182609552966,0.99698805809021
0.6404196399466289,Hybrid,8.063897985266522e-05,0.008979920926860393,0.9986639022827148
0.6404196399466289,RC(ESN),1.472204466670178e-05,0.0038369316734471284,0.9997561368842253
