IC,Method,MSE,RMSE,R2
"[np.float64(-0.612805318325174), np.float64(-0.029262738795120313)]",RC(ESN),1.7601501885997593e-06,0.0013267065193929512,0.9996786616354039
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",RNN,0.005806670058518648,0.07620150955537985,0.9802007675170898
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",Transfer,0.0029893778264522552,0.054675203030736474,0.9910311102867126
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",MAML,0.007011637557297945,0.08373552147862903,0.974379301071167
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",PINN,0.006779732182621956,0.08233912911017433,0.9745196104049683
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",Hybrid,0.003614700399339199,0.0601223785236346,0.9887494444847107
"[np.float64(2.144741960477896), np.float64(-0.5227297782708984)]",RC(ESN),9.28615710168268e-07,0.0009636470879778904,0.9999953685723894
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",RNN,0.014656578190624714,0.12106435557431722,0.9674078226089478
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",Transfer,0.009359714575111866,0.09674561785999336,0.9833370447158813
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",MAML,0.020723607391119003,0.1439569636770622,0.9500190019607544
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",PINN,0.018317826092243195,0.13534336368009772,0.9540802240371704
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",Hybrid,0.010832791216671467,0.10408069569651937,0.9795446395874023
"[np.float64(2.3697814841448004), np.float64(0.12207357687620046)]",RC(ESN),1.9943564346793034e-05,0.004465821799713132,0.9999438854750944
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",RNN,0.006634408142417669,0.0814518762363254,0.9787773489952087
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",Transfer,0.0035537101794034243,0.059613003442230826,0.9901074171066284
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",MAML,0.008224266581237316,0.09068774217741511,0.9717376232147217
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",PINN,0.007833248935639858,0.08850564352424008,0.9722922444343567
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",Hybrid,0.00426294282078743,0.06529121549479248,0.9876614809036255
"[np.float64(-2.031934533511237), np.float64(1.5665420639106449)]",RC(ESN),1.4603944234660183e-06,0.001208467799929323,0.9999932436499804
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",RNN,0.0005592575762420893,0.023648627364861778,0.9843418598175049
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",Transfer,0.0009762541158124804,0.031245065463405264,0.9695639610290527
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",MAML,0.0013438498135656118,0.03665855716699188,0.9591904878616333
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",PINN,0.001085642259567976,0.032949085868472526,0.9713700413703918
"[np.float64(-1.4415660720531824), np.float64(0.271728922953427)]",Hybrid,0.0009287038119509816,0.030474642113583247,0.9722130298614502
